route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
0096UE5501,0096UE550113501377103,0096UE550113501377103,SYLVIA PARK,1,5501
0096UE5501,0096UE550114001393737,0096UE550114001393737,SYLVIA PARK,1,5501
0096UE5501,0096UE550114001393857,0096UE550114001393857,SYLVIA PARK,1,5501
0096UE5501,0096UE550114001395524,0096UE550114001395524,SYLVIA PARK,1,5501
0096UE5501,0096UE550114001397249,0096UE550114001397249,SYLVIA PARK,1,5501
0096UE5501,0096UE550114301441617,0096UE550114301441617,SYLVIA PARK,1,5501
0096UE5501,0096UE550114301443055,0096UE550114301443055,SYLVIA PARK,1,5501
0096UE5501,0096UE550114301443404,0096UE550114301443404,SYLVIA PARK,1,5501
0096UE5501,0096UE550114301446604,0096UE550114301446604,SYLVIA PARK,1,5501
0096UE5501,0096UE550114451461647,0096UE550114451461647,SYLVIA PARK,1,5501
0096UE5501,0096UE550114501472863,0096UE550114501472863,SYLVIA PARK,1,5501
0096UE5501,0096UE550115001489497,0096UE550115001489497,SYLVIA PARK,1,5501
0096UE5501,0096UE550115001491284,0096UE550115001491284,SYLVIA PARK,1,5501
0096UE5501,0096UE550115001491501,0096UE550115001491501,SYLVIA PARK,1,5501
0096UE5501,0096UE550115001496533,0096UE550115001496533,SYLVIA PARK,1,5501
0096UE5501,0096UE550115301537377,0096UE550115301537377,SYLVIA PARK,1,5501
0096UE5501,0096UE550115301539164,0096UE550115301539164,SYLVIA PARK,1,5501
0096UE5501,0096UE550115301542695,0096UE550115301542695,SYLVIA PARK,1,5501
0096UE5501,0096UE550115301544413,0096UE550115301544413,SYLVIA PARK,1,5501
0096UE5501,0096UE550115451557407,0096UE550115451557407,SYLVIA PARK,1,5501
0096UE5501,0096UE550115501568623,0096UE550115501568623,SYLVIA PARK,1,5501
0096UE5501,0096UE550116001585257,0096UE550116001585257,SYLVIA PARK,1,5501
0096UE5501,0096UE550116001587044,0096UE550116001587044,SYLVIA PARK,1,5501
0096UE5501,0096UE550116001590825,0096UE550116001590825,SYLVIA PARK,1,5501
0096UE5501,0096UE550116001592543,0096UE550116001592543,SYLVIA PARK,1,5501
0096UE5501,0096UE550116301633137,0096UE550116301633137,SYLVIA PARK,1,5501
0096UE5501,0096UE550116301634924,0096UE550116301634924,SYLVIA PARK,1,5501
0096UE5501,0096UE550116301638705,0096UE550116301638705,SYLVIA PARK,1,5501
0096UE5501,0096UE550116301640423,0096UE550116301640423,SYLVIA PARK,1,5501
0096UE5501,0096UE550116451653167,0096UE550116451653167,SYLVIA PARK,1,5501
0096UE5501,0096UE550116501664383,0096UE550116501664383,SYLVIA PARK,1,5501
0096UE5501,0096UE550117001681017,0096UE550117001681017,SYLVIA PARK,1,5501
0096UE5501,0096UE550117001681984,0096UE550117001681984,SYLVIA PARK,1,5501
0096UE5501,0096UE550117001686585,0096UE550117001686585,SYLVIA PARK,1,5501
0096UE5501,0096UE550117001687648,0096UE550117001687648,SYLVIA PARK,1,5501
0096UE5501,0096UE550117301727662,0096UE550117301727662,SYLVIA PARK,1,5501
0096UE5501,0096UE550117301729864,0096UE550117301729864,SYLVIA PARK,1,5501
0096UE5501,0096UE550117301731150,0096UE550117301731150,SYLVIA PARK,1,5501
0096UE5501,0096UE550117301731842,0096UE550117301731842,SYLVIA PARK,1,5501
0096UE5501,0096UE550117451745475,0096UE550117451745475,SYLVIA PARK,1,5501
0096UE5501,0096UE550117501759323,0096UE550117501759323,SYLVIA PARK,1,5501
0096UE5501,0096UE550118001770874,0096UE550118001770874,SYLVIA PARK,1,5501
0096UE5501,0096UE550118001772176,0096UE550118001772176,SYLVIA PARK,1,5501
0096UE5501,0096UE550118001774941,0096UE550118001774941,SYLVIA PARK,1,5501
0096UE5501,0096UE550118001776064,0096UE550118001776064,SYLVIA PARK,1,5501
0096UE5501,0096UE550119001864160,0096UE550119001864160,SYLVIA PARK,1,5501
0096UE5501,0096UE550119001866100,0096UE550119001866100,SYLVIA PARK,1,5501
0096UE5501,0096UE550119001866634,0096UE550119001866634,SYLVIA PARK,1,5501
0096UE5501,0096UE550119001867936,0096UE550119001867936,SYLVIA PARK,1,5501
0101ML4551,0101ML45510630621172,0101ML45510630621172,WYNYARD QTR,0,4551
0101ML4551,0101ML45510700676042,0101ML45510700676042,WYNYARD QTR,0,4551
0101ML4551,0101ML45510730720592,0101ML45510730720592,WYNYARD QTR,0,4551
0101ML4551,0101ML45510800765142,0101ML45510800765142,WYNYARD QTR,0,4551
0101ML4551,0101ML45510830809692,0101ML45510830809692,WYNYARD QTR,0,4551
0101ML4551,0101ML45510900847771,0101ML45510900847771,WYNYARD QTR,0,4551
0101ML4551,0101ML45511000936871,0101ML45511000936871,WYNYARD QTR,0,4551
0101ML4551,0101ML455111001025971,0101ML455111001025971,WYNYARD QTR,0,4551
0101ML4551,0101ML455112001115071,0101ML455112001115071,WYNYARD QTR,0,4551
0101ML4551,0101ML455113001204171,0101ML455113001204171,WYNYARD QTR,0,4551
0101ML4551,0101ML455114001293271,0101ML455114001293271,WYNYARD QTR,0,4551
0101ML4551,0101ML455115001382371,0101ML455115001382371,WYNYARD QTR,0,4551
0101ML4551,0101ML455115301435135,0101ML455115301435135,WYNYARD QTR,0,4551
0101ML4551,0101ML455116001479685,0101ML455116001479685,WYNYARD QTR,0,4551
0101ML4551,0101ML455116301524235,0101ML455116301524235,WYNYARD QTR,0,4551
0101ML4551,0101ML455117001568785,0101ML455117001568785,WYNYARD QTR,0,4551
0101ML4551,0101ML455117301613335,0101ML455117301613335,WYNYARD QTR,0,4551
0101ML4551,0101ML455118001657885,0101ML455118001657885,WYNYARD QTR,0,4551
0102ML4552,0102ML45520630655428,0102ML45520630655428,ONEHUNGA,1,4552
0102ML4552,0102ML45520700707139,0102ML45520700707139,ONEHUNGA,1,4552
0102ML4552,0102ML45520730753339,0102ML45520730753339,ONEHUNGA,1,4552
0102ML4552,0102ML45520800799539,0102ML45520800799539,ONEHUNGA,1,4552
0102ML4552,0102ML45520830845739,0102ML45520830845739,ONEHUNGA,1,4552
0102ML4552,0102ML45520900886428,0102ML45520900886428,ONEHUNGA,1,4552
0102ML4552,0102ML45521000978828,0102ML45521000978828,ONEHUNGA,1,4552
0102ML4552,0102ML455211001071228,0102ML455211001071228,ONEHUNGA,1,4552
0102ML4552,0102ML455212001163628,0102ML455212001163628,ONEHUNGA,1,4552
0102ML4552,0102ML455213001256028,0102ML455213001256028,ONEHUNGA,1,4552
0102ML4552,0102ML455214001348428,0102ML455214001348428,ONEHUNGA,1,4552
0102ML4552,0102ML455215001440828,0102ML455215001440828,ONEHUNGA,1,4552
0102ML4552,0102ML455215301495132,0102ML455215301495132,ONEHUNGA,1,4552
0102ML4552,0102ML455216001541332,0102ML455216001541332,ONEHUNGA,1,4552
0102ML4552,0102ML455216301587532,0102ML455216301587532,ONEHUNGA,1,4552
0102ML4552,0102ML455217001633732,0102ML455217001633732,ONEHUNGA,1,4552
0102ML4552,0102ML455217301679932,0102ML455217301679932,ONEHUNGA,1,4552
0102ML4552,0102ML455218001726132,0102ML455218001726132,ONEHUNGA,1,4552
0111ML4180,0111ML41800930328120,0111ML41800930328120,ST LUKES,0,4180
0111ML4180,0111ML41801030361780,0111ML41801030361780,ST LUKES,0,4180
0111ML4180,0111ML41801130395440,0111ML41801130395440,ST LUKES,0,4180
0111ML4180,0111ML41801230429100,0111ML41801230429100,ST LUKES,0,4180
0111ML4180,0111ML41801330462760,0111ML41801330462760,ST LUKES,0,4180
0111ML4180,0111ML41801430496420,0111ML41801430496420,ST LUKES,0,4180
0112ML4726,0112ML47260900225809,0112ML47260900225809,ONEHUNGA,1,4726
0112ML4726,0112ML47261000250169,0112ML47261000250169,ONEHUNGA,1,4726
0112ML4726,0112ML47261100274529,0112ML47261100274529,ONEHUNGA,1,4726
0112ML4726,0112ML47261200298889,0112ML47261200298889,ONEHUNGA,1,4726
0112ML4726,0112ML47261300323249,0112ML47261300323249,ONEHUNGA,1,4726
0112ML4726,0112ML47261400347609,0112ML47261400347609,ONEHUNGA,1,4726
0157MBS5987,0157MBS5987080085233,0157MBS5987080085233,GREENMEADOWS INTERMEDIATE,1,5987
0170MBS5988,0170MBS59881505301859,0170MBS59881505301859,GREAT SOUTH ROAD,0,5988
0201ML4483,0201ML44830600163651,0201ML44830600163651,DOWNTWN,0,4483
0201ML4483,0201ML44830620172351,0201ML44830620172351,DOWNTWN,0,4483
0201ML4483,0201ML44830630176701,0201ML44830630176701,DOWNTWN,0,4483
0201ML4483,0201ML44830640181541,0201ML44830640181541,DOWNTWN,0,4483
0201ML4483,0201ML44830700189751,0201ML44830700189751,DOWNTWN,0,4483
0201ML4483,0201ML44830700191719,0201ML44830700191719,DOWNTWN,0,4483
0201ML4483,0201ML44830710194101,0201ML44830710194101,DOWNTWN,0,4483
0201ML4483,0201ML44830720200419,0201ML44830720200419,DOWNTWN,0,4483
0201ML4483,0201ML44830730202801,0201ML44830730202801,DOWNTWN,0,4483
0201ML4483,0201ML44830740207151,0201ML44830740207151,DOWNTWN,0,4483
0201ML4483,0201ML44830740209119,0201ML44830740209119,DOWNTWN,0,4483
0201ML4483,0201ML44830800215851,0201ML44830800215851,DOWNTWN,0,4483
0201ML4483,0201ML44830800217819,0201ML44830800217819,DOWNTWN,0,4483
0201ML4483,0201ML44830810220201,0201ML44830810220201,DOWNTWN,0,4483
0201ML4483,0201ML44830820226519,0201ML44830820226519,DOWNTWN,0,4483
0201ML4483,0201ML44830830228901,0201ML44830830228901,DOWNTWN,0,4483
0201ML4483,0201ML44830840233685,0201ML44830840233685,DOWNTWN,0,4483
0201ML4483,0201ML44830840234175,0201ML44830840234175,DOWNTWN,0,4483
0201ML4483,0201ML44830900242385,0201ML44830900242385,DOWNTWN,0,4483
0201ML4483,0201ML44830900242711,0201ML44830900242711,DOWNTWN,0,4483
0201ML4483,0201ML44830910246735,0201ML44830910246735,DOWNTWN,0,4483
0201ML4483,0201ML44830920251085,0201ML44830920251085,DOWNTWN,0,4483
0201ML4483,0201ML44830920251411,0201ML44830920251411,DOWNTWN,0,4483
0201ML4483,0201ML44830940259785,0201ML44830940259785,DOWNTWN,0,4483
0201ML4483,0201ML44830940260111,0201ML44830940260111,DOWNTWN,0,4483
0201ML4483,0201ML44831000268811,0201ML44831000268811,DOWNTWN,0,4483
0201ML4483,0201ML44831010273161,0201ML44831010273161,DOWNTWN,0,4483
0201ML4483,0201ML44831020277511,0201ML44831020277511,DOWNTWN,0,4483
0201ML4483,0201ML44831040286211,0201ML44831040286211,DOWNTWN,0,4483
0201ML4483,0201ML44831100294911,0201ML44831100294911,DOWNTWN,0,4483
0201ML4483,0201ML44831110299261,0201ML44831110299261,DOWNTWN,0,4483
0201ML4483,0201ML44831120303611,0201ML44831120303611,DOWNTWN,0,4483
0201ML4483,0201ML44831140312311,0201ML44831140312311,DOWNTWN,0,4483
0201ML4483,0201ML44831200321011,0201ML44831200321011,DOWNTWN,0,4483
0201ML4483,0201ML44831210325361,0201ML44831210325361,DOWNTWN,0,4483
0201ML4483,0201ML44831220329711,0201ML44831220329711,DOWNTWN,0,4483
0201ML4483,0201ML44831240338411,0201ML44831240338411,DOWNTWN,0,4483
0201ML4483,0201ML44831300347111,0201ML44831300347111,DOWNTWN,0,4483
0201ML4483,0201ML44831310351461,0201ML44831310351461,DOWNTWN,0,4483
0201ML4483,0201ML44831320355811,0201ML44831320355811,DOWNTWN,0,4483
0201ML4483,0201ML44831340364511,0201ML44831340364511,DOWNTWN,0,4483
0201ML4483,0201ML44831400373211,0201ML44831400373211,DOWNTWN,0,4483
0201ML4483,0201ML44831410377561,0201ML44831410377561,DOWNTWN,0,4483
0201ML4483,0201ML44831420381911,0201ML44831420381911,DOWNTWN,0,4483
0201ML4483,0201ML44831440390611,0201ML44831440390611,DOWNTWN,0,4483
0201ML4483,0201ML44831500399311,0201ML44831500399311,DOWNTWN,0,4483
0201ML4483,0201ML44831510403661,0201ML44831510403661,DOWNTWN,0,4483
0201ML4483,0201ML44831520408011,0201ML44831520408011,DOWNTWN,0,4483
0201ML4483,0201ML44831540416711,0201ML44831540416711,DOWNTWN,0,4483
0201ML4483,0201ML44831540417755,0201ML44831540417755,DOWNTWN,0,4483
0201ML4483,0201ML44831600425411,0201ML44831600425411,DOWNTWN,0,4483
0201ML4483,0201ML44831600426455,0201ML44831600426455,DOWNTWN,0,4483
0201ML4483,0201ML44831610429761,0201ML44831610429761,DOWNTWN,0,4483
0201ML4483,0201ML44831620434111,0201ML44831620434111,DOWNTWN,0,4483
0201ML4483,0201ML44831620435155,0201ML44831620435155,DOWNTWN,0,4483
0201ML4483,0201ML44831640442811,0201ML44831640442811,DOWNTWN,0,4483
0201ML4483,0201ML44831640443855,0201ML44831640443855,DOWNTWN,0,4483
0201ML4483,0201ML44831700451511,0201ML44831700451511,DOWNTWN,0,4483
0201ML4483,0201ML44831700452555,0201ML44831700452555,DOWNTWN,0,4483
0201ML4483,0201ML44831710455861,0201ML44831710455861,DOWNTWN,0,4483
0201ML4483,0201ML44831720460211,0201ML44831720460211,DOWNTWN,0,4483
0201ML4483,0201ML44831720461255,0201ML44831720461255,DOWNTWN,0,4483
0201ML4483,0201ML44831740468151,0201ML44831740468151,DOWNTWN,0,4483
0201ML4483,0201ML44831740468911,0201ML44831740468911,DOWNTWN,0,4483
0201ML4483,0201ML44831740469658,0201ML44831740469658,DOWNTWN,0,4483
0201ML4483,0201ML44831800476851,0201ML44831800476851,DOWNTWN,0,4483
0201ML4483,0201ML44831800478358,0201ML44831800478358,DOWNTWN,0,4483
0201ML4483,0201ML44831810481201,0201ML44831810481201,DOWNTWN,0,4483
0201ML4483,0201ML44831820485551,0201ML44831820485551,DOWNTWN,0,4483
0201ML4483,0201ML44831820485715,0201ML44831820485715,DOWNTWN,0,4483
0201ML4483,0201ML44831840494251,0201ML44831840494251,DOWNTWN,0,4483
0201ML4483,0201ML44831900502951,0201ML44831900502951,DOWNTWN,0,4483
0201ML4483,0201ML44831910507301,0201ML44831910507301,DOWNTWN,0,4483
0201ML4483,0201ML44831930516001,0201ML44831930516001,DOWNTWN,0,4483
0201ML4483,0201ML44831940520351,0201ML44831940520351,DOWNTWN,0,4483
0201ML4483,0201ML44832000529051,0201ML44832000529051,DOWNTWN,0,4483
0201ML4483,0201ML44832010533401,0201ML44832010533401,DOWNTWN,0,4483
0201ML4483,0201ML44832030542101,0201ML44832030542101,DOWNTWN,0,4483
0201ML4483,0201ML44832040546451,0201ML44832040546451,DOWNTWN,0,4483
0201ML4483,0201ML44832100555151,0201ML44832100555151,DOWNTWN,0,4483
0201ML4483,0201ML44832110559501,0201ML44832110559501,DOWNTWN,0,4483
0201ML4483,0201ML44832130568201,0201ML44832130568201,DOWNTWN,0,4483
0201ML4483,0201ML44832140572551,0201ML44832140572551,DOWNTWN,0,4483
0201ML4483,0201ML44832200581251,0201ML44832200581251,DOWNTWN,0,4483
0201ML4483,0201ML44832210585601,0201ML44832210585601,DOWNTWN,0,4483
0201ML4483,0201ML44832230594301,0201ML44832230594301,DOWNTWN,0,4483
0201ML4483,0201ML44832240598651,0201ML44832240598651,DOWNTWN,0,4483
0201ML4483,0201ML44832300607351,0201ML44832300607351,DOWNTWN,0,4483
0202ML5257,0202ML52570600154458,0202ML52570600154458,WESTMERE,1,5257
0202ML5257,0202ML52570620162578,0202ML52570620162578,WESTMERE,1,5257
0202ML5257,0202ML52570630166717,0202ML52570630166717,WESTMERE,1,5257
0202ML5257,0202ML52570640171034,0202ML52570640171034,WESTMERE,1,5257
0202ML5257,0202ML52570700178897,0202ML52570700178897,WESTMERE,1,5257
0202ML5257,0202ML52570700179754,0202ML52570700179754,WESTMERE,1,5257
0202ML5257,0202ML52570720187874,0202ML52570720187874,WESTMERE,1,5257
0202ML5257,0202ML52570730191077,0202ML52570730191077,WESTMERE,1,5257
0202ML5257,0202ML52570740195994,0202ML52570740195994,WESTMERE,1,5257
0202ML5257,0202ML52570800203257,0202ML52570800203257,WESTMERE,1,5257
0202ML5257,0202ML52570800205152,0202ML52570800205152,WESTMERE,1,5257
0202ML5257,0202ML52570820213272,0202ML52570820213272,WESTMERE,1,5257
0202ML5257,0202ML52570830215437,0202ML52570830215437,WESTMERE,1,5257
0202ML5257,0202ML52570840221207,0202ML52570840221207,WESTMERE,1,5257
0202ML5257,0202ML52570900227617,0202ML52570900227617,WESTMERE,1,5257
0202ML5257,0202ML52570900227953,0202ML52570900227953,WESTMERE,1,5257
0202ML5257,0202ML52570920235737,0202ML52570920235737,WESTMERE,1,5257
0202ML5257,0202ML52570920236073,0202ML52570920236073,WESTMERE,1,5257
0202ML5257,0202ML52570930239797,0202ML52570930239797,WESTMERE,1,5257
0202ML5257,0202ML52570940243857,0202ML52570940243857,WESTMERE,1,5257
0202ML5257,0202ML52570940244193,0202ML52570940244193,WESTMERE,1,5257
0202ML5257,0202ML52571000252234,0202ML52571000252234,WESTMERE,1,5257
0202ML5257,0202ML52571000252313,0202ML52571000252313,WESTMERE,1,5257
0202ML5257,0202ML52571020260354,0202ML52571020260354,WESTMERE,1,5257
0202ML5257,0202ML52571020260433,0202ML52571020260433,WESTMERE,1,5257
0202ML5257,0202ML52571030264414,0202ML52571030264414,WESTMERE,1,5257
0202ML5257,0202ML52571040268474,0202ML52571040268474,WESTMERE,1,5257
0202ML5257,0202ML52571040268553,0202ML52571040268553,WESTMERE,1,5257
0202ML5257,0202ML52571100276594,0202ML52571100276594,WESTMERE,1,5257
0202ML5257,0202ML52571100276673,0202ML52571100276673,WESTMERE,1,5257
0202ML5257,0202ML52571120284714,0202ML52571120284714,WESTMERE,1,5257
0202ML5257,0202ML52571120284793,0202ML52571120284793,WESTMERE,1,5257
0202ML5257,0202ML52571130288774,0202ML52571130288774,WESTMERE,1,5257
0202ML5257,0202ML52571140292834,0202ML52571140292834,WESTMERE,1,5257
0202ML5257,0202ML52571140292913,0202ML52571140292913,WESTMERE,1,5257
0202ML5257,0202ML52571200300954,0202ML52571200300954,WESTMERE,1,5257
0202ML5257,0202ML52571200301033,0202ML52571200301033,WESTMERE,1,5257
0202ML5257,0202ML52571220309074,0202ML52571220309074,WESTMERE,1,5257
0202ML5257,0202ML52571220309153,0202ML52571220309153,WESTMERE,1,5257
0202ML5257,0202ML52571230313134,0202ML52571230313134,WESTMERE,1,5257
0202ML5257,0202ML52571240317194,0202ML52571240317194,WESTMERE,1,5257
0202ML5257,0202ML52571240317273,0202ML52571240317273,WESTMERE,1,5257
0202ML5257,0202ML52571300325314,0202ML52571300325314,WESTMERE,1,5257
0202ML5257,0202ML52571300325393,0202ML52571300325393,WESTMERE,1,5257
0202ML5257,0202ML52571320333434,0202ML52571320333434,WESTMERE,1,5257
0202ML5257,0202ML52571320333513,0202ML52571320333513,WESTMERE,1,5257
0202ML5257,0202ML52571330337494,0202ML52571330337494,WESTMERE,1,5257
0202ML5257,0202ML52571340341554,0202ML52571340341554,WESTMERE,1,5257
0202ML5257,0202ML52571340341633,0202ML52571340341633,WESTMERE,1,5257
0202ML5257,0202ML52571400349674,0202ML52571400349674,WESTMERE,1,5257
0202ML5257,0202ML52571400349753,0202ML52571400349753,WESTMERE,1,5257
0202ML5257,0202ML52571420357794,0202ML52571420357794,WESTMERE,1,5257
0202ML5257,0202ML52571420357873,0202ML52571420357873,WESTMERE,1,5257
0202ML5257,0202ML52571430361854,0202ML52571430361854,WESTMERE,1,5257
0202ML5257,0202ML52571440365914,0202ML52571440365914,WESTMERE,1,5257
0202ML5257,0202ML52571440365993,0202ML52571440365993,WESTMERE,1,5257
0202ML5257,0202ML52571500374034,0202ML52571500374034,WESTMERE,1,5257
0202ML5257,0202ML52571500375151,0202ML52571500375151,WESTMERE,1,5257
0202ML5257,0202ML52571520382154,0202ML52571520382154,WESTMERE,1,5257
0202ML5257,0202ML52571520383607,0202ML52571520383607,WESTMERE,1,5257
0202ML5257,0202ML52571530386214,0202ML52571530386214,WESTMERE,1,5257
0202ML5257,0202ML52571540390274,0202ML52571540390274,WESTMERE,1,5257
0202ML5257,0202ML52571540392093,0202ML52571540392093,WESTMERE,1,5257
0202ML5257,0202ML52571600398394,0202ML52571600398394,WESTMERE,1,5257
0202ML5257,0202ML52571600400213,0202ML52571600400213,WESTMERE,1,5257
0202ML5257,0202ML52571620406514,0202ML52571620406514,WESTMERE,1,5257
0202ML5257,0202ML52571620408333,0202ML52571620408333,WESTMERE,1,5257
0202ML5257,0202ML52571630410574,0202ML52571630410574,WESTMERE,1,5257
0202ML5257,0202ML52571640414634,0202ML52571640414634,WESTMERE,1,5257
0202ML5257,0202ML52571640416453,0202ML52571640416453,WESTMERE,1,5257
0202ML5257,0202ML52571700422754,0202ML52571700422754,WESTMERE,1,5257
0202ML5257,0202ML52571700424573,0202ML52571700424573,WESTMERE,1,5257
0202ML5257,0202ML52571720430874,0202ML52571720430874,WESTMERE,1,5257
0202ML5257,0202ML52571720432693,0202ML52571720432693,WESTMERE,1,5257
0202ML5257,0202ML52571730434934,0202ML52571730434934,WESTMERE,1,5257
0202ML5257,0202ML52571740438737,0202ML52571740438737,WESTMERE,1,5257
0202ML5257,0202ML52571740440813,0202ML52571740440813,WESTMERE,1,5257
0202ML5257,0202ML52571800446857,0202ML52571800446857,WESTMERE,1,5257
0202ML5257,0202ML52571800447585,0202ML52571800447585,WESTMERE,1,5257
0202ML5257,0202ML52571820454977,0202ML52571820454977,WESTMERE,1,5257
0202ML5257,0202ML52571820455234,0202ML52571820455234,WESTMERE,1,5257
0202ML5257,0202ML52571830459037,0202ML52571830459037,WESTMERE,1,5257
0202ML5257,0202ML52571840463097,0202ML52571840463097,WESTMERE,1,5257
0202ML5257,0202ML52571900471217,0202ML52571900471217,WESTMERE,1,5257
0202ML5257,0202ML52571930483397,0202ML52571930483397,WESTMERE,1,5257
0202ML5257,0202ML52572000495577,0202ML52572000495577,WESTMERE,1,5257
0202ML5257,0202ML52572030507757,0202ML52572030507757,WESTMERE,1,5257
0202ML5257,0202ML52572100519937,0202ML52572100519937,WESTMERE,1,5257
0202ML5257,0202ML52572130532117,0202ML52572130532117,WESTMERE,1,5257
0202ML5257,0202ML52572200544297,0202ML52572200544297,WESTMERE,1,5257
0202ML5257,0202ML52572230556477,0202ML52572230556477,WESTMERE,1,5257
0202ML5257,0202ML52572300568657,0202ML52572300568657,WESTMERE,1,5257
0202ML5257,0202ML52572330580837,0202ML52572330580837,WESTMERE,1,5257
0203ML4484,0203ML44840650119060,0203ML44840650119060,DOWNTWN,0,4484
0203ML4484,0203ML44840710124717,0203ML44840710124717,DOWNTWN,0,4484
0203ML4484,0203ML44840730130237,0203ML44840730130237,DOWNTWN,0,4484
0203ML4484,0203ML44840750135757,0203ML44840750135757,DOWNTWN,0,4484
0203ML4484,0203ML44840810141277,0203ML44840810141277,DOWNTWN,0,4484
0204ML5260,0204ML52601630234558,0204ML52601630234558,WESTMERE,1,5260
0204ML5260,0204ML52601650239178,0204ML52601650239178,WESTMERE,1,5260
0204ML5260,0204ML52601710243798,0204ML52601710243798,WESTMERE,1,5260
0204ML5260,0204ML52601730248418,0204ML52601730248418,WESTMERE,1,5260
